admin_code,admin_level,region_name_en,region_name_ru,country_iso,federal_district,occupation_category,occupation_code,wage_value,currency,wage_period,wage_measure,survey_type,year,population,parent_admin_code,classification_system,data_availability,source,last_updated
47,1,Murmansk Oblast,Мурманская область,RU,Northwestern,Craft and related trades workers,7,110994.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
47,1,Murmansk Oblast,Мурманская область,RU,Northwestern,Plant and machine operators and assemblers,8,101676.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
47,1,Murmansk Oblast,Мурманская область,RU,Northwestern,Elementary occupations,9,51681.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Total,,54575.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Managers,1,89028.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Professionals,2,56314.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Technicians and associate professionals,3,51493.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Clerical support workers,4,38717.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Service and sales workers,5,42716.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,"Skilled agricultural, forestry and fishery workers",6,48661.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Craft and related trades workers,7,60176.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Plant and machine operators and assemblers,8,53880.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Elementary occupations,9,29948.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Total,,47105.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Managers,1,75182.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Professionals,2,46279.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Technicians and associate professionals,3,43926.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Clerical support workers,4,34514.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Service and sales workers,5,36988.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,"Skilled agricultural, forestry and fishery workers",6,49440.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Craft and related trades workers,7,56311.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Plant and machine operators and assemblers,8,49953.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Elementary occupations,9,29903.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Total,,104415.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Managers,1,178931.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Professionals,2,116423.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Technicians and associate professionals,3,99688.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Clerical support workers,4,61763.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Service and sales workers,5,57229.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,"Skilled agricultural, forestry and fishery workers",6,52799.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Craft and related trades workers,7,84170.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Plant and machine operators and assemblers,8,88035.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
40,1,Saint Petersburg,г. Санкт-Петербург,RU,Northwestern,Elementary occupations,9,50232.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Northwestern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Total,,52847.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Managers,1,91184.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Professionals,2,54612.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Technicians and associate professionals,3,50428.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Clerical support workers,4,39195.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Service and sales workers,5,38283.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,"Skilled agricultural, forestry and fishery workers",6,46349.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Craft and related trades workers,7,57908.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Plant and machine operators and assemblers,8,57123.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Elementary occupations,9,30796.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Total,,47805.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Managers,1,82898.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Professionals,2,48352.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Technicians and associate professionals,3,41419.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Clerical support workers,4,34404.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Service and sales workers,5,37863.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,"Skilled agricultural, forestry and fishery workers",6,39795.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Craft and related trades workers,7,50539.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Plant and machine operators and assemblers,8,51678.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Southern,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
